,file,国名,評価年度,評価会社,評価者,プロジェクトコスト_計画時_int,プロジェクトコスト_実績_int,プロジェクト期間開始_計画時,プロジェクト期間終了_計画時,プロジェクト期間開始_実績,プロジェクト期間終了_実績,事前評価時_プロジェクト期間（月）,実績_プロジェクト期間（月）,妥当性評価,整合性評価,有効性評価,インパクト評価,効率性評価,効率性_コスト,効率性_期間,持続性評価,適応・貢献評価,付加価値・創造価値評価,総合評価,備考,事業形態,分野,案件名,連番,地域,地域詳細
1179,https://www2.jica.go.jp/ja/evaluation/pdf/2022_884_4_s.pdf,バングラデシュ,2022,OPMAC 株式会社,小林信行,,,,,,,,,高い,高い,高い,高い,高い,,,高い,,,,,有償,その他,シラジガンジ高効率ガス火力発電事業,1,アジア,南アジア
1180,https://www2.jica.go.jp/ja/evaluation/pdf/2010_PK-P43_4_f.pdf,パキスタン,2010,グローバル・グループ21ジャパン,西脇薫,17746000000.0,15501000000.0,1996-03-01,1999-05-05,1998-10-01,2006-12-01,49.0,126.0,高い,,高い,,中程度,88.0,257.0,高い,,,非常に高い,,有償,電力,二次系送電網拡充事業,1,アジア,南アジア
1181,https://www2.jica.go.jp/ja/evaluation/pdf/2012_PK-P50_4_f.pdf,パキスタン,2012,早稲田大学/専修大学,稲田十一,10832000000.0,6238000000.0,1997-03-01,2001-08-14,1997-04-01,2006-12-01,54.0,117.0,['高い'],,['高い'],['高い'],['中程度'],57.6,217.0,['中程度'],,,['高い'],,有償,農業土木,全国排水路整備事業,1,アジア,南アジア
1182,https://www2.jica.go.jp/ja/evaluation/pdf/2014_PK-P49_4_f.pdf,パキスタン,2014,OPMAC 株式会社,小林信行,4642000000.0,3716000000.0,1997-03-01,2002-12-18,1997-03-01,2011-02-01,70.0,168.0,高い,,中程度,中程度,中程度,91.0,240.0,高い,,,高い,,有償,中等教育,バロチスタン州中等教育強化改善事業,1,アジア,南アジア
1183,https://www2.jica.go.jp/ja/evaluation/pdf/2015_1060300_4_f.pdf,パキスタン,2015,株式会社国際開発センター,長谷川祐輔,5949000000.0,5889000000.0,2004-11-01,2006-06-08,2010-08-01,2012-06-01,70.0,84.0,高い,,中程度,中程度,中程度,100.0,83.0,高い,,,高い,「ファイサラバード上水道整備計画 1/2期」。本報告書は「ファイサラバード上水道整備計画」と「ファイサラバード上水道拡充計画」の2件の無償資金協力を一体として評価しているため、評価関連の項目は共通。,無償,上水道、水資源開発,ファイサラバード上水道拡充計画,1,アジア,南アジア
1184,https://www2.jica.go.jp/ja/evaluation/pdf/2011_0500800_4_f.pdf,パキスタン,2011,株式会社ティー・アソーシエイト,大根田洋祐,5294000000.0,4990000000.0,2005-02-01,2009-04-18,2005-02-01,2008-12-01,50.0,46.0,高い,,高い,高い,高い,94.0,91.0,中程度,,,非常に高い,,無償,農業土木,タウンサ堰水門改修計画,1,アジア,南アジア
1185,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0511500_4_f.pdf,パキスタン,2010,財団法人国際開発高等教育機構,藤田伸子,1259756000.0,1009600000.0,2005-08-01,2007-01-14,2005-10-01,2007-03-01,17.0,18.0,高い,,中程度,,中程度,80.0,97.0,低い,,,低い,,無償,環境問題,環境監視システム整備計画,1,アジア,南アジア
1186,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0511400_4_f.pdf,パキスタン,2010,パキスタン事務所,,647000000.0,583000000.0,2005-08-01,2007-03-01,2005-08-01,2007-03-01,20.0,20.0,高い,,高い,高い,高い,90.0,100.0,中程度,,,非常に高い,,無償,保健・医療,イスラマバード小児病院改善計画,1,アジア,南アジア
1187,https://www2.jica.go.jp/ja/evaluation/pdf/2011_0504600_4_f.pdf,パキスタン,2011,パキスタン事務所,,661000000.0,659000000.0,2005-08-01,2007-03-31,2005-08-01,2007-03-01,21.0,20.0,高い,,高い,高い,高い,97.0,95.0,中程度,,,非常に高い,,無償,河川・砂防,ライヌラー河洪水予警報システム整備計画,1,アジア,南アジア
1188,https://www2.jica.go.jp/ja/evaluation/pdf/2015_PK-P54_4_f.pdf,パキスタン,2015,オクタヴィアジャパン株式会社,高橋久恵,5720000000.0,5343000000.0,2005-08-01,2009-01-20,2005-08-01,2016-01-01,42.0,126.0,高い,,高い,高い,中程度,93.0,300.0,中程度,,,高い,本事業は次の理由により、事後評価時実施時において、引き続き未完了である。1)設置された一部（3 ヵ所）の RTU が電力制御システムに接続されておらず稼働していない。通信システムの一部に技術面での障害が生じ、正確に稼働していない。2)上記も含めたパンチリストへの対応をコントラクターが実施中である。そのため、対応後に実施されるべき信頼性テストの実施及び瑕疵担保期間が終了していない。3)審査資料において「瑕疵担保期間の終了」を完成月と定義している。,有償,電力,給電設備拡充事業,1,アジア,南アジア
1189,https://www2.jica.go.jp/ja/evaluation/pdf/2020_PK-P53_4_f.pdf,パキスタン,2020,合同会社適材適所,南村亜矢子,14733000000.0,13687000000.0,2005-08-01,2011-12-20,2005-08-01,2018-03-01,77.0,152.0,高い,,高い,高い,中程度,93.0,197.0,中程度,,,高い,,有償,農業土木,チェナブ川下流灌漑用水路改修事業,1,アジア,南アジア
1190,https://www2.jica.go.jp/ja/evaluation/pdf/2012_0602523_4_f.pdf,パキスタン,2012,パキスタン事務所,,322000000.0,289800000.0,2006-04-01,2009-03-01,2006-04-01,2009-03-01,36.0,36.0,高い,,高い,高い,高い,90.0,100.0,中程度,,,非常に高い,,技協,保健・医療,結核対策プロジェクト,1,アジア,南アジア
1191,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0600900_4_f.pdf,パキスタン,2010,パキスタン事務所,,890000000.0,848000000.0,2006-05-01,2007-02-01,2006-05-01,2007-02-01,10.0,10.0,高い,,高い,高い,高い,95.0,100.0,高い,,,非常に高い,,無償,運輸交通一般,建設機械技術訓練所機能向上計画,1,アジア,南アジア
1192,https://www2.jica.go.jp/ja/evaluation/pdf/2014_0600800_4_f.pdf,パキスタン,2014,EY 新日本サステナビリティ(株),高橋久恵,4095000000.0,4682000000.0,2006-05-01,2010-11-14,2005-12-01,2011-01-01,54.0,61.0,高い,,高い,高い,中程度,114.0,112.0,中程度,,,高い,,無償,道路,国道25号線（カラロ-ワッド間）改修計画,1,アジア,南アジア
1193,https://www2.jica.go.jp/ja/evaluation/pdf/2015_0602529_4_f.pdf,パキスタン,2015,パキスタン事務所,,369523809.5238095,388000000.0,2006-09-01,2011-09-01,2006-09-01,2011-09-01,60.0,60.0,高い,,中程度,中程度,中程度,105.0,100.0,中程度,,,一部課題がある,対象4県中3県（スワート県、シャングラ県、ブネール県）では治安の悪化により2008年に活動を休止し、その後も再開されなかったため、一部未完。,技協,基礎保健,EPI/ポリオ対策プロジェクト,1,アジア,南アジア
1194,https://www2.jica.go.jp/ja/evaluation/pdf/2017_PK-P56_4_f.pdf,パキスタン,2017,アイシーネット株式会社,長山浩章,6280000000.0,8159000000.0,2006-11-01,2011-03-14,2006-11-01,2015-12-01,53.0,110.0,高い,,高い,高い,低い,139.0,208.0,中程度,,,一部課題がある,,有償,電力,ダドゥ-クズダール送電網事業,1,アジア,南アジア
1195,https://www2.jica.go.jp/ja/evaluation/pdf/2019_PK-P55_4_f.pdf,パキスタン,2019,オクタヴィアジャパン株式会社,稲澤健一,23079000000.0,21098000000.0,2006-12-01,2013-12-17,2006-12-01,2020-03-01,85.0,160.0,高い,,高い,高い,中程度,91.0,188.0,高い,,,非常に高い,,有償,道路,インダス・ハイウェイ建設事業（3）,1,アジア,南アジア
1196,https://www2.jica.go.jp/ja/evaluation/pdf/2022_0800395_4_f.pdf,パキスタン,2022,株式会社クニエ,高橋久恵,12832000000.0,11171000000.0,2008-03-01,2013-12-15,2008-05-01,2019-12-01,70.0,140.0,高い,高い,やや低い,やや低い,やや低い,87.0,200.0,やや低い,特になし,特になし,一部課題がある,,複合,農業一般,パンジャブ州農民参加型灌漑農業強化プロジェクト,1,アジア,南アジア
1197,https://www2.jica.go.jp/ja/evaluation/pdf/2022_PK-P59_4_f.pdf,パキスタン,2022,株式会社クニエ,高橋久恵,13032000000.0,11403000000.0,2008-03-01,2013-04-05,2009-03-01,2019-12-01,120.0,201.0,高い,高い,やや低い,やや低い,やや低い,87.0,200.0,やや低い,,,一部課題がある,円借款附帯プロジェクト「パンジャブ州農民参加型灌漑農業強化プロジェクト」。一体評価のため、本プロジェクト単独の評価はなし。,有償,農業一般、農業土木,パンジャブ州灌漑システム改善事業,1,アジア,南アジア
1198,https://www2.jica.go.jp/ja/evaluation/pdf/2017_PK-P60_4_f.pdf,パキスタン,2017,アイシーネット株式会社,長山浩章,9869000000.0,8384000000.0,2008-05-01,2013-07-02,2008-05-01,2015-06-01,62.0,85.0,高い,,中程度,中程度,中程度,85.0,137.0,中程度,,,一部課題がある,,有償,道路,農村振興道路建設事業（第二期）（シンド州）,1,アジア,南アジア
1199,https://www2.jica.go.jp/ja/evaluation/pdf/2016_0801116_4_f.pdf,パキスタン,2016,(株)グローバル・グループ 21 ジャパン,薗田元,370000000.0,417000000.0,2008-12-01,2012-12-01,2008-12-01,2012-12-01,60.0,49.0,高い,,高い,高い,中程度,113.0,100.0,高い,,,非常に高い,P16の「事業期間は2008年12月~2012年12月の60カ月間の計画であった。本事業は計画どおり2008年12月に開始され、2012年12月に完了した。」という記述には矛盾がある。計画期間は「60ヶ月」とし、実績期間は記載されている「2008年12月-2012年12月」の49ヶ月とした。,技協,職業訓練,技術教育改善プロジェクト,1,アジア,南アジア
1200,https://www2.jica.go.jp/ja/evaluation/pdf/2014_0602559_4_f.pdf,パキスタン,2014,EY 新日本サステナビリティ株式会社,高橋久恵,360000000.0,450000000.0,2009-02-01,2012-02-01,2009-02-01,2012-02-01,36.0,36.0,高い,,中程度,中程度,中程度,125.0,100.0,中程度,,,一部課題がある,,技協,環境問題,環境モニタリング支援プロジェクト,1,アジア,南アジア
1201,https://www2.jica.go.jp/ja/evaluation/pdf/2015_0800394_4_f.pdf,パキスタン,2015,パキスタン事務所,,350000000.0,340000000.0,2009-05-01,2012-04-01,2009-05-01,2012-04-01,36.0,36.0,高い,高い,中程度,中程度,高い,97.0,100.0,中程度,,,高い,,技協,基礎教育,生徒中心・探求型の理科教育促進プロジェクト,1,アジア,南アジア
1202,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0800391_4_f.pdf,パキスタン,2017,パキスタン事務所,,320000000.0,306000000.0,2009-07-01,2012-07-01,2009-07-01,2012-07-01,36.0,36.0,高い,,中程度,中程度,高い,96.0,100.0,中程度,,,高い,,技協,保健・医療,根拠に基づく意思決定及び管理のための県保健情報システムプロジェクト,1,アジア,南アジア
1203,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1060200_4_f.pdf,パキスタン,2017,EY 新日本有限責任監査法人,高木秀行,4303000000.0,4108000000.0,2010-02-01,2013-01-13,2010-04-01,2014-07-01,36.0,52.0,高い,,中程度,中程度,中程度,95.0,144.0,中程度,,,一部課題がある,,無償,上水道,アボタバード市上水道整備計画,1,アジア,南アジア
1204,https://www2.jica.go.jp/ja/evaluation/pdf/2014_0961250_4_f.pdf,パキスタン,2014,パキスタン事務所,,480000000.0,466000000.0,2010-02-11,2011-05-15,2010-02-11,2012-03-22,15.0,25.0,高い,,高い,高い,中程度,100.0,168.0,中程度,,,高い,,無償,新・再生エネルギー,太陽光を活用したクリーンエネルギー導入計画,1,アジア,南アジア
1205,https://www2.jica.go.jp/ja/evaluation/pdf/2015_1060290_4_f.pdf,パキスタン,2015,株式会社国際開発センター,長谷川祐輔,1232000000.0,611000000.0,2010-09-01,2012-11-01,2010-09-01,2012-11-01,26.0,26.0,高い,高い,高い,高い,高い,50.0,100.0,高い,,,非常に高い,,無償,下水道,ラホール市下水・排水機材緊急復旧計画,1,アジア,南アジア
1206,https://www2.jica.go.jp/ja/evaluation/pdf/2021_PK-P62_4_f.pdf,パキスタン,2021,株式会社グローバル・グループ21ジャパン,薗田元,16981000000.0,15378000000.0,2011-02-01,2015-11-06,2011-02-01,2016-02-01,56.0,61.0,高い,やや低い,高い,高い,高い,91.0,105.0,やや低い,本事業の形成にあたり、JICA は他ドナーと共に洪水被害・ニーズアセスメント調査に参加して積極的な役割を果たした。事業開始後、JICA パキスタン事務所は4年間にわたり公共事業局と月例会議を継続し、対象道路区間・橋梁の選定結果の確認、環境影響が少ないことの確認、調達や工事の進捗状況のモニタリングと問題解決のための協議などを行って、本事業の円滑な実施に貢献した。,なし,高い,,有償,道路、災害援助,ハイバル・パフトゥンハー州緊急農村道路復興事業（洪水災害対策）,1,アジア,南アジア
1207,https://www2.jica.go.jp/ja/evaluation/pdf/2018_1001381_4_f.pdf,パキスタン,2018,パキスタン事務所,,377000000.0,354000000.0,2011-03-01,2014-03-01,2011-03-01,2014-12-01,36.0,46.0,高い,,高い,高い,中程度,94.0,125.0,高い,,,非常に高い,,技協,電力,送変電維持管理研修能力強化支援プロジェクト,1,アジア,南アジア
1208,https://www2.jica.go.jp/ja/evaluation/pdf/2016_1160550_4_f.pdf,パキスタン,2016,(株)グローバル・グループ21 ジャパン,薗田元,887000000.0,880000000.0,2011-07-01,2013-04-01,2011-07-01,2013-04-01,22.0,22.0,高い,,高い,高い,高い,99.0,100.0,高い,,,非常に高い,,無償,職業訓練,パンジャブ州技術短期大学強化計画,1,アジア,南アジア
1209,https://www2.jica.go.jp/ja/evaluation/pdf/2016_PK-P63_4_f.pdf,パキスタン,2016,株式会社 国際開発センター,シーク美実,4993000000.0,4980000000.0,2011-08-01,2013-06-07,2011-08-01,2013-10-01,23.0,27.0,高い,高い,中程度,中程度,中程度,100.0,117.0,高い,,,高い,,有償,保健・医療,ポリオ撲滅事業,1,アジア,南アジア
1210,https://www2.jica.go.jp/ja/evaluation/pdf/2018_1817_4_f.pdf,パキスタン,2018,JICA 民間連携事業部,,,,2012-03-01,,2012-03-01,,,,高い,高い,高い,高い,評価対象外,,,高い,,,,効率性評価は、事後評価時点においてJICAが出資から退出していないため評価対象外とされている。,有償,財政・金融,パキスタン貧困層向けマイクロファイナンス事業,1,アジア,南アジア
1211,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1260260_4_f.pdf,パキスタン,2017,パキスタン事務所,,683000000.0,453000000.0,2012-08-13,2014-08-22,2012-08-13,2015-02-08,24.0,30.0,高い,,高い,高い,中程度,66.0,123.0,高い,,,非常に高い,,無償,下水道,ファイサラバード下水・排水能力改善計画,1,アジア,南アジア
1212,https://www2.jica.go.jp/ja/evaluation/pdf/2019_1260350_4_f.pdf,パキスタン,2019,オクタヴィアジャパン株式会社,稲澤健一/古賀美夕紀,1442000000.0,1417000000.0,2013-02-01,2015-01-01,2013-02-01,2015-03-01,24.0,26.0,高い,,高い,高い,中程度,100.0,,高い,,,非常に高い,プロジェクトコスト_実績は被援助国側の実績額が不明なため日本側負担額のみ記載。,無償,保健・医療,カラチ小児病院改善計画,1,アジア,南アジア
1213,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1260360_4_f.pdf,パキスタン,2017,アイ・シー・ネット株式会社,岸野優子,1459000000.0,1407000000.0,2013-03-01,2014-10-31,2013-03-01,2014-12-01,21.0,22.0,高い,高い,高い,高い,高い,96.0,105.0,中程度,,,非常に高い,,無償,放送,中波ラジオ放送網改修計画,1,アジア,南アジア
